tabblk2020,st,stusps,stname,cty,ctyname,trct,trctname,bgrp,bgrpname,cbsa,cbsaname,zcta,zctaname,stplc,stplcname,ctycsub,ctycsubname,stcd118,stcd118name,stsldl,stsldlname,stsldu,stslduname,stschool,stschoolname,stsecon,stseconname,trib,tribname,tsub,tsubname,stanrc,stanrcname,mil,milname,stwib,stwibname,blklatdd,blklondd,createdate
110010019021015,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019021,"1 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9595062,-77.0166526,20241022
110010019021016,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019021,"1 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9594506,-77.0175678,20241022
110010019021017,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019021,"1 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9598068,-77.0189654,20241022
110010019021018,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019021,"1 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9590918,-77.0189664,20241022
110010019022000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9657150,-77.0120616,20241022
110010019022001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9665178,-77.0133412,20241022
110010019022002,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9654949,-77.0130294,20241022
110010019022003,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20012,20012,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9692282,-77.0153710,20241022
110010019022004,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9680286,-77.0180339,20241022
110010019022005,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20012,20012,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9679588,-77.0156207,20241022
110010019022006,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20012,20012,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9679148,-77.0145350,20241022
110010019022007,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9667103,-77.0149109,20241022
110010019022008,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9656419,-77.0145463,20241022
110010019022009,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9653511,-77.0156000,20241022
110010019022010,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9647530,-77.0139217,20241022
110010019022011,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9643764,-77.0126587,20241022
110010019022012,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9639665,-77.0133775,20241022
110010019022013,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9643257,-77.0149947,20241022
110010019022014,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9643624,-77.0170981,20241022
110010019022015,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9655435,-77.0170986,20241022
110010019022016,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9655418,-77.0189648,20241022
110010019022017,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9643614,-77.0189635,20241022
110010019022018,11,DC,District of Columbia,11001,"District of Columbia, DC",11001001902,"19.02 (District of Columbia, DC)",110010019022,"2 (Tract 19.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9633855,-77.0106258,20241022
110010020011000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001002001,"20.01 (District of Columbia, DC)",110010020011,"1 (Tract 20.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9613736,-77.0291030,20241022
110010020011001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001002001,"20.01 (District of Columbia, DC)",110010020011,"1 (Tract 20.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9616232,-77.0308144,20241022
110010020011002,11,DC,District of Columbia,11001,"District of Columbia, DC",11001002001,"20.01 (District of Columbia, DC)",110010020011,"1 (Tract 20.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9617551,-77.0328870,20241022
110010020011003,11,DC,District of Columbia,11001,"District of Columbia, DC",11001002001,"20.01 (District of Columbia, DC)",110010020011,"1 (Tract 20.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9609130,-77.0316004,20241022
110010020011004,11,DC,District of Columbia,11001,"District of Columbia, DC",11001002001,"20.01 (District of Columbia, DC)",110010020011,"1 (Tract 20.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9609300,-77.0292872,20241022
110010020011005,11,DC,District of Columbia,11001,"District of Columbia, DC",11001002001,"20.01 (District of Columbia, DC)",110010020011,"1 (Tract 20.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9597858,-77.0317966,20241022
110010020011006,11,DC,District of Columbia,11001,"District of Columbia, DC",11001002001,"20.01 (District of Columbia, DC)",110010020011,"1 (Tract 20.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9588431,-77.0322446,20241022
